Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-02,1956.5999755859375,2002.199951171875,1934.0,1995.4000244140625,1229270,0.0,0.0
2026-02-03,2150.0,2233.39990234375,2131.10009765625,2202.60009765625,6918581,0.0,0.0
2026-02-04,2220.0,2246.0,2189.199951171875,2228.199951171875,2051918,0.0,0.0
2026-02-05,2232.0,2243.699951171875,2210.0,2236.60009765625,992382,0.0,0.0
2026-02-06,2226.10009765625,2238.0,2200.39990234375,2226.39990234375,933650,0.0,0.0
2026-02-09,2250.0,2288.0,2240.0,2250.10009765625,1650899,0.0,0.0
2026-02-10,2259.0,2268.300048828125,2171.0,2228.39990234375,1670672,0.0,0.0
2026-02-11,2232.89990234375,2237.699951171875,2215.10009765625,2234.39990234375,682320,0.0,0.0
2026-02-12,2229.0,2229.5,2201.0,2211.800048828125,649585,0.0,0.0
2026-02-13,2210.0,2210.0,2124.199951171875,2136.60009765625,1489548,0.0,0.0
2026-02-16,2124.199951171875,2190.89990234375,2103.199951171875,2184.60009765625,1824808,0.0,0.0
2026-02-17,2170.0,2252.0,2170.0,2242.89990234375,1931699,0.0,0.0
2026-02-18,2254.0,2254.0,2188.10009765625,2211.199951171875,1149398,0.0,0.0
2026-02-19,2218.89990234375,2218.89990234375,2151.0,2156.699951171875,1101633,0.0,0.0
2026-02-20,2160.0,2174.39990234375,2152.10009765625,2160.800048828125,738454,0.0,0.0
2026-02-23,2180.0,2203.0,2155.300048828125,2191.0,1103960,0.0,0.0
2026-02-24,2168.60009765625,2204.699951171875,2162.199951171875,2183.0,1152423,0.0,0.0
2026-02-25,2193.199951171875,2237.300048828125,2180.10009765625,2231.699951171875,1474187,0.0,0.0
2026-02-26,2230.0,2232.39990234375,2200.10009765625,2216.39990234375,915342,0.0,0.0
2026-02-27,2210.0,2216.39990234375,2153.0,2161.800048828125,1433096,0.0,0.0
2026-03-02,2093.0,2147.89990234375,2073.699951171875,2124.60009765625,2134522,0.0,0.0
2026-03-04,2104.60009765625,2104.60009765625,2037.5,2076.5,1585848,0.0,0.0
2026-03-05,2094.0,2100.0,2040.0,2089.199951171875,1231524,0.0,0.0
2026-03-06,2079.10009765625,2090.0,2030.199951171875,2039.9000244140625,1696027,0.0,0.0
2026-03-09,1985.0,2006.0,1940.4000244140625,1999.199951171875,1305447,0.0,0.0
2026-03-10,2030.0,2030.0,1982.199951171875,1996.5,1680405,0.0,0.0
2026-03-11,2006.5999755859375,2027.4000244140625,1970.0,1974.699951171875,1088294,0.0,0.0
2026-03-12,1960.0,2026.0,1947.0999755859375,2002.0,1473773,0.0,0.0
2026-03-13,1999.9000244140625,2008.5999755859375,1945.0,1961.0999755859375,1195448,0.0,0.0
2026-03-16,1961.0,1994.800048828125,1946.5999755859375,1978.0,1465828,0.0,0.0
2026-03-17,1989.9000244140625,1990.0,1945.0,1975.4000244140625,1268988,0.0,0.0
2026-03-18,1988.9000244140625,2027.0,1982.199951171875,2007.199951171875,1041095,0.0,0.0
2026-03-19,1984.0,1988.5999755859375,1930.0,1936.800048828125,1510588,0.0,0.0
2026-03-20,1951.0,1974.4000244140625,1919.9000244140625,1927.0999755859375,1175662,0.0,0.0
2026-03-23,1910.0,1910.0999755859375,1820.5,1833.0,2370668,0.0,0.0
2026-03-24,1892.699951171875,1893.0,1813.699951171875,1817.9000244140625,11211381,0.0,0.0
2026-03-25,1847.9000244140625,1911.0,1839.199951171875,1886.5999755859375,2537690,0.0,0.0
2026-03-27,1880.0,1883.199951171875,1816.5,1823.0,2585257,0.0,0.0
2026-03-30,1810.0,1837.800048828125,1753.0,1758.800048828125,2825299,0.0,0.0
2026-04-01,1825.0,1870.0,1803.800048828125,1842.5,2328166,0.0,0.0
2026-04-02,1805.0,1842.9000244140625,1770.0999755859375,1834.199951171875,1830598,0.0,0.0
2026-04-06,1836.9000244140625,1909.0,1802.0999755859375,1902.199951171875,3153437,0.0,0.0
2026-04-07,1890.0,1904.5999755859375,1865.0,1882.0999755859375,1566909,0.0,0.0
2026-04-08,2000.0,2099.0,1975.0999755859375,2043.800048828125,4197831,0.0,0.0
2026-04-09,2039.800048828125,2065.0,2010.300048828125,2040.5,2481188,0.0,0.0
2026-04-10,2043.0999755859375,2094.60009765625,2041.699951171875,2086.800048828125,1700162,0.0,0.0
2026-04-13,2010.199951171875,2159.0,2000.199951171875,2129.0,3729773,0.0,0.0
2026-04-15,2187.0,2200.0,2136.0,2144.39990234375,1779015,0.0,0.0
2026-04-16,2170.0,2210.39990234375,2161.10009765625,2203.699951171875,2188912,0.0,0.0
2026-04-17,2240.0,2240.0,2186.10009765625,2218.300048828125,2408901,0.0,0.0
2026-04-20,2218.300048828125,2280.10009765625,2202.199951171875,2229.60009765625,1795338,0.0,0.0
2026-04-21,2229.699951171875,2255.0,2220.0,2226.0,1818221,0.0,0.0
2026-04-22,2229.0,2278.60009765625,2224.10009765625,2260.800048828125,3517237,0.0,0.0
2026-04-23,2243.5,2333.89990234375,2221.800048828125,2300.0,2948009,0.0,0.0
2026-04-24,2310.199951171875,2321.39990234375,2227.0,2287.60009765625,2271317,0.0,0.0
2026-04-27,2300.199951171875,2337.0,2286.0,2321.800048828125,1500864,0.0,0.0
2026-04-28,2321.800048828125,2420.0,2320.89990234375,2412.39990234375,4375556,0.0,0.0
2026-04-29,2427.60009765625,2443.800048828125,2388.0,2425.89990234375,4656967,0.0,0.0
2026-04-30,2394.89990234375,2420.0,2328.800048828125,2408.39990234375,3538354,0.0,0.0
