Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-02,2348.7355718552017,2371.2244235352387,2288.8653487682104,2297.9609375,1695797,0.0,0.0
2025-05-05,2311.454113306035,2495.7626382419567,2296.661398484493,2454.283203125,4227194,0.0,0.0
2025-05-06,2452.7839419770867,2461.979334194425,2342.3386992759997,2352.83349609375,1524692,0.0,0.0
2025-05-07,2313.8528638562534,2378.3209026116438,2313.8528638562534,2351.93408203125,1012640,0.0,0.0
2025-05-08,2360.829672363566,2366.6268473739788,2258.880211490965,2284.167724609375,1380069,0.0,0.0
2025-05-09,2238.890215459796,2271.9739140193233,2231.893683536484,2249.884765625,1006000,0.0,0.0
2025-05-12,2348.83564865776,2432.094424922625,2313.8529900607296,2424.098388671875,2147039,0.0,0.0
2025-05-13,2423.798310957276,2453.6833966474073,2403.8082217947417,2439.990234375,1815174,0.0,0.0
2025-05-14,2443.6883558263253,2480.6700208339184,2428.8958850390027,2460.679931640625,774441,0.0,0.0
2025-05-15,2462.1794097318534,2525.548144584563,2449.485750756614,2518.75146484375,1554800,0.0,0.0
2025-05-16,2527.7470125022933,2582.919614979549,2514.9533054302583,2553.734130859375,1641135,0.0,0.0
2025-05-19,2570.0260488858057,2577.5223328669103,2534.7434901441416,2539.34130859375,680957,0.0,0.0
2025-05-20,2543.73899410475,2563.5292323323647,2491.2650069964984,2500.360595703125,628023,0.0,0.0
2025-05-21,2508.456329082108,2523.249044098219,2482.46921276341,2499.160888671875,529234,0.0,0.0
2025-05-22,2499.1608937153155,2520.650239945298,2464.0784330260626,2486.367431640625,906909,0.0,0.0
2025-05-23,2497.7617701733207,2546.837539215961,2489.2659818393977,2538.741455078125,968415,0.0,0.0
2025-05-26,2547.836952675605,2567.6269460481503,2540.0407689732688,2546.4375,552912,0.0,0.0
2025-05-27,2544.6383383986686,2567.827037371545,2524.8483450630174,2539.041259765625,514936,0.0,0.0
2025-05-28,2557.7321058026837,2557.7321058026837,2508.7563835735587,2513.75390625,575989,0.0,0.0
2025-05-29,2535.4429496749003,2557.7319482427265,2509.7557335042934,2539.541015625,802317,0.0,0.0
2025-05-30,2548.736551144164,2562.7296145622104,2512.554535967148,2518.6513671875,684592,0.0,0.0
2025-06-02,2525.747890109581,2562.7295568820605,2513.653787962611,2517.552001953125,1008716,0.0,0.0
2025-06-03,2509.7557646100518,2511.2550213392096,2450.784999929848,2469.675537109375,962656,0.0,0.0
2025-06-04,2478.7712588394816,2501.759863256138,2439.890629847002,2488.16650390625,552667,0.0,0.0
2025-06-05,2493.763690992279,2528.8463960365434,2486.2674073520216,2503.158935546875,673209,0.0,0.0
2025-06-06,2513.653849667894,2552.0349701046575,2502.759347878047,2532.9443359375,640680,0.0,0.0
2025-06-09,2543.7390843020257,2602.8099009205994,2523.2492409903593,2580.82080078125,1711167,0.0,0.0
2025-06-10,2598.7118127956924,2661.880451133563,2576.4228126743196,2611.805419921875,2084054,0.0,0.0
2025-06-11,2628.696765552828,2629.5962219712037,2561.8300138772324,2579.9208984375,745432,0.0,0.0
2025-06-12,2590.2158152489756,2600.510760019358,2528.7462907890827,2542.439453125,955097,0.0,0.0
2025-06-13,2498.0,2516.0,2460.0,2507.89990234375,695869,1.260331,0.0
2025-06-16,2500.0,2563.300048828125,2462.0,2544.0,956459,0.0,0.0
2025-06-17,2535.0,2539.60009765625,2479.0,2488.5,703343,0.0,0.0
2025-06-18,2491.89990234375,2495.89990234375,2445.39990234375,2459.10009765625,667044,0.0,0.0
2025-06-19,2466.300048828125,2468.89990234375,2405.10009765625,2420.60009765625,688209,0.0,0.0
2025-06-20,2428.0,2461.300048828125,2415.0,2448.39990234375,3002549,0.0,0.0
2025-06-23,2438.0,2492.60009765625,2421.0,2472.0,790533,0.0,0.0
2025-06-24,2504.0,2544.60009765625,2500.199951171875,2505.60009765625,996372,0.0,0.0
2025-06-25,2519.89990234375,2541.60009765625,2512.10009765625,2527.199951171875,921346,0.0,0.0
2025-06-26,2535.0,2593.60009765625,2522.199951171875,2586.199951171875,1339627,0.0,0.0
2025-06-27,2587.699951171875,2681.60009765625,2582.0,2646.300048828125,4049316,0.0,0.0
2025-06-30,2650.0,2653.89990234375,2605.89990234375,2619.39990234375,694814,0.0,0.0
2025-07-01,2624.89990234375,2645.0,2603.0,2621.800048828125,729197,0.0,0.0
2025-07-02,2634.0,2646.0,2613.60009765625,2630.199951171875,621409,0.0,0.0
2025-07-03,2634.0,2644.0,2605.10009765625,2611.199951171875,502724,0.0,0.0
2025-07-04,2617.0,2617.0,2582.199951171875,2599.10009765625,370305,0.0,0.0
2025-07-07,2602.0,2605.39990234375,2572.0,2576.10009765625,412159,0.0,0.0
2025-07-08,2586.0,2600.0,2573.0,2591.300048828125,357686,0.0,0.0
2025-07-09,2599.0,2609.89990234375,2570.0,2583.0,396880,0.0,0.0
2025-07-10,2591.0,2604.0,2575.0,2581.0,306565,0.0,0.0
2025-07-11,2575.0,2591.89990234375,2551.89990234375,2558.699951171875,390645,0.0,0.0
2025-07-14,2555.0,2604.800048828125,2543.5,2581.300048828125,536585,0.0,0.0
2025-07-15,2588.0,2606.89990234375,2576.0,2598.199951171875,379425,0.0,0.0
2025-07-16,2602.5,2619.5,2595.5,2608.5,686644,0.0,0.0
2025-07-17,2612.0,2654.5,2605.300048828125,2616.60009765625,785771,0.0,0.0
2025-07-18,2612.0,2626.699951171875,2584.199951171875,2596.10009765625,479942,0.0,0.0
2025-07-21,2596.300048828125,2624.89990234375,2585.0,2619.5,369782,0.0,0.0
2025-07-22,2626.0,2630.0,2581.60009765625,2587.800048828125,387055,0.0,0.0
2025-07-23,2600.699951171875,2625.89990234375,2593.5,2614.5,316424,0.0,0.0
2025-07-24,2615.39990234375,2624.199951171875,2595.0,2608.39990234375,253782,0.0,0.0
2025-07-25,2605.0,2617.0,2544.10009765625,2550.10009765625,424612,0.0,0.0
2025-07-28,2549.0,2585.0,2512.60009765625,2522.300048828125,428409,0.0,0.0
2025-07-29,2529.0,2557.39990234375,2507.5,2547.89990234375,424781,0.0,0.0
2025-07-30,2547.89990234375,2552.60009765625,2525.0,2532.89990234375,262063,0.0,0.0
2025-07-31,2509.89990234375,2520.0,2422.60009765625,2430.699951171875,1457616,0.0,0.0
2025-08-01,2425.0,2444.89990234375,2333.0,2350.89990234375,976341,0.0,0.0
2025-08-04,2360.0,2374.699951171875,2338.199951171875,2363.60009765625,576426,0.0,0.0
2025-08-05,2370.0,2370.0,2316.0,2328.199951171875,576742,0.0,0.0
2025-08-06,2333.89990234375,2347.89990234375,2296.0,2300.300048828125,631582,0.0,0.0
2025-08-07,2290.0,2295.0,2202.800048828125,2249.800048828125,1529410,0.0,0.0
2025-08-08,2247.0,2260.89990234375,2164.800048828125,2178.10009765625,2552736,0.0,0.0
2025-08-11,2196.0,2302.0,2183.0,2283.39990234375,2376286,0.0,0.0
2025-08-12,2280.10009765625,2314.699951171875,2267.0,2288.199951171875,1075526,0.0,0.0
2025-08-13,2299.0,2314.89990234375,2245.39990234375,2280.10009765625,833679,0.0,0.0
2025-08-14,2288.0,2304.0,2267.699951171875,2281.60009765625,998109,0.0,0.0
2025-08-18,2309.60009765625,2360.0,2300.0,2333.60009765625,988629,0.0,0.0
2025-08-19,2339.89990234375,2395.60009765625,2314.10009765625,2388.39990234375,1069432,0.0,0.0
2025-08-20,2380.0,2406.0,2372.10009765625,2387.10009765625,780025,0.0,0.0
2025-08-21,2387.10009765625,2397.0,2371.39990234375,2377.199951171875,441867,0.0,0.0
2025-08-22,2369.89990234375,2376.300048828125,2321.0,2324.89990234375,584211,0.0,0.0
2025-08-25,2335.699951171875,2348.39990234375,2300.0,2302.89990234375,542455,0.0,0.0
2025-08-26,2304.0,2309.300048828125,2249.39990234375,2272.0,1071550,0.0,0.0
2025-08-28,2271.89990234375,2327.89990234375,2255.0,2275.199951171875,907868,0.0,0.0
2025-08-29,2283.0,2289.699951171875,2240.0,2244.699951171875,795699,0.0,0.0
2025-09-01,2259.0,2288.0,2252.10009765625,2284.199951171875,425639,0.0,0.0
2025-09-02,2291.0,2302.0,2264.0,2274.199951171875,481894,0.0,0.0
2025-09-03,2285.0,2293.0,2263.10009765625,2288.699951171875,443629,0.0,0.0
2025-09-04,2309.89990234375,2317.300048828125,2275.0,2278.800048828125,392697,0.0,0.0
2025-09-05,2275.0,2293.5,2248.0,2281.39990234375,443010,0.0,0.0
2025-09-08,2290.0,2333.89990234375,2286.0,2310.89990234375,542811,0.0,0.0
2025-09-09,2320.0,2325.0,2297.0,2311.60009765625,369431,0.0,0.0
2025-09-10,2330.0,2345.89990234375,2325.10009765625,2340.199951171875,390490,0.0,0.0
2025-09-11,2348.0,2418.699951171875,2340.199951171875,2398.800048828125,2111888,0.0,0.0
2025-09-12,2416.89990234375,2421.60009765625,2387.10009765625,2392.0,533971,0.0,0.0
2025-09-15,2392.0,2402.800048828125,2378.10009765625,2383.39990234375,298129,0.0,0.0
2025-09-16,2410.0,2415.800048828125,2388.0,2399.39990234375,752979,0.0,0.0
2025-09-17,2417.0,2417.0,2391.0,2402.0,514354,0.0,0.0
2025-09-18,2414.5,2438.0,2388.39990234375,2402.0,703730,0.0,0.0
2025-09-19,2495.0,2579.0,2466.10009765625,2524.0,7965135,0.0,0.0
2025-09-22,2535.0,2659.0,2522.10009765625,2629.5,7022985,0.0,0.0
2025-09-23,2642.60009765625,2695.0,2593.0,2676.39990234375,5610022,0.0,0.0
2025-09-24,2655.0,2676.0,2614.39990234375,2619.800048828125,1720785,0.0,0.0
2025-09-25,2625.0,2647.89990234375,2567.0,2576.39990234375,1489682,0.0,0.0
2025-09-26,2572.800048828125,2605.0,2535.0,2543.699951171875,1037808,0.0,0.0
2025-09-29,2543.699951171875,2555.0,2505.0,2509.5,1012402,0.0,0.0
2025-09-30,2522.0,2535.0,2490.60009765625,2505.89990234375,712592,0.0,0.0
2025-10-01,2518.39990234375,2603.39990234375,2472.10009765625,2592.699951171875,1573485,0.0,0.0
2025-10-03,2595.0,2612.89990234375,2564.39990234375,2589.89990234375,917651,0.0,0.0
2025-10-06,2589.10009765625,2599.800048828125,2562.60009765625,2573.5,654955,0.0,0.0
2025-10-07,2580.699951171875,2617.300048828125,2533.10009765625,2542.199951171875,1120230,0.0,0.0
2025-10-08,2562.0,2565.0,2500.0,2524.10009765625,1063357,0.0,0.0
2025-10-09,2535.0,2559.0,2522.199951171875,2542.39990234375,651703,0.0,0.0
2025-10-10,2552.0,2565.0,2538.800048828125,2550.89990234375,690142,0.0,0.0
2025-10-13,2529.10009765625,2542.10009765625,2504.0,2527.39990234375,645483,0.0,0.0
2025-10-14,2538.89990234375,2538.89990234375,2485.199951171875,2517.0,673048,0.0,0.0
2025-10-15,2535.0,2561.39990234375,2527.300048828125,2532.800048828125,759772,0.0,0.0
2025-10-16,2544.800048828125,2579.699951171875,2540.89990234375,2557.60009765625,1020102,0.0,0.0
2025-10-17,2560.0,2577.199951171875,2543.10009765625,2549.39990234375,682968,0.0,0.0
