Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-02,185.09411048063117,185.50633976958161,181.6907612697659,183.7423553466797,6501700,0.0,0.0
2024-05-03,184.06831413963806,184.57641821151952,180.67456103420002,182.63986206054688,8922800,0.0,0.0
2024-05-06,183.80946343667284,184.260048499611,181.97837830963059,184.0683135986328,7911100,0.0,0.0
2024-05-07,183.78070641582713,184.95988996978727,183.73276903282613,183.82864379882812,7688800,0.0,0.0
2024-05-08,183.10965138520797,188.5262399334478,183.10965138520797,187.5675506591797,9227600,0.0,0.0
2024-05-09,187.10734763918092,189.42737347784018,187.04024700977476,189.34109497070312,7977300,0.0,0.0
2024-05-10,190.33811525626354,191.10506941270592,190.07927974835587,190.55862426757812,7529800,0.0,0.0
2024-05-13,190.58739418867287,191.5940206597629,189.85878111742107,190.52027893066406,7049200,0.0,0.0
2024-05-14,190.77916576651847,193.25258585196926,189.9738702861682,193.1854705810547,8596200,0.0,0.0
2024-05-15,193.6647758753469,194.3166920568384,191.5173216973383,193.76065063476562,8370000,0.0,0.0
2024-05-16,193.86611690223924,196.03274906827554,193.6456224984565,194.1057891845703,8497900,0.0,0.0
2024-05-17,195.39042954302607,196.5792093322775,194.43174041156257,196.32994079589844,9260500,0.0,0.0
2024-05-20,195.94649233225823,197.3749445599267,187.32787083564088,187.5004425048828,17373300,0.0,0.0
2024-05-21,188.86177848555144,191.641971403761,188.4783086445697,191.27767944335938,14420800,0.0,0.0
2024-05-22,190.7791278137312,192.6389869781935,189.52324745359738,190.1176300048828,9425300,0.0,0.0
2024-05-23,189.63828212351265,190.1080450328782,187.97017250806806,188.78504943847656,8069400,0.0,0.0
2024-05-24,189.58077653024836,192.4664255616402,189.398623253968,192.4185028076172,7356200,0.0,0.0
2024-05-28,191.6036125630803,192.13089451702652,190.45318851802023,191.25848388671875,6910200,0.0,0.0
2024-05-29,189.82046218164098,190.76956975878625,188.7563165812428,189.92591857910156,6120000,0.0,0.0
2024-05-30,190.35731003961553,191.59402720097117,190.2039162690166,191.0955047607422,6829100,0.0,0.0
2024-05-31,191.06673418033685,194.901490452382,190.15598249141297,194.25917053222656,14417900,0.0,0.0
2024-06-03,193.95239907688003,194.05785546823523,190.9612936179844,193.48265075683594,6444300,0.0,0.0
2024-06-04,191.89123007503053,193.63603677852987,190.08888973275643,190.9325408935547,6848300,0.0,0.0
2024-06-05,191.5077150020791,191.56524863165387,188.78504167288506,189.11099243164062,8351600,0.0,0.0
2024-06-06,189.11099931395754,189.8396123640848,187.26073644389058,188.7754669189453,7640300,0.0,0.0
2024-06-07,189.27396470498678,192.61979462464913,188.87131707517273,191.6898651123047,6964500,0.0,0.0
2024-06-10,191.00921185125108,192.5431055563028,190.24225768450822,191.36392211914062,6070800,0.0,0.0
2024-06-11,189.7341907883581,189.7629502952512,185.60224250910017,186.33084106445312,9235300,0.0,0.0
